,close,returns,retweet,p_pos,p_neg,weighted_sentiment
2018-07-06,6599.32,0.011236006133965262,5969.0,21.521404400717273,15.478595599282734,3855.0
2018-07-07,6722.89,0.018380488153160412,7607.0,20.95084354284057,7.049156457159436,1767.0
2018-07-08,6709.51,-0.001994184374119736,4321.0,20.274114667629416,8.72588533237057,1999.0
2018-07-09,6634.52,-0.011303003080855854,1886.0,8.03812950221614,7.961870497783848,716.0
2018-07-10,6344.51,-0.04571038582963857,4297.0,7.517594546120064,2.4824054538799314,4297.0
2018-07-12,6249.99,-0.015734425175080304,3934.0,2.914004822597427,4.085995177402567,3210.0
2018-07-13,6207.34,-0.006870898001398285,729.0,4.222642588277633,2.7773574117223667,-41.0
2018-07-14,6252.93,0.007290981987644216,230667.0,688.9371765792094,464.062823420792,156597.0
2018-07-15,6358.18,0.016553479140257118,17574.0,68.51538668809556,34.48461331190427,14698.0
2018-07-16,6742.0,0.05692969445268462,27404.0,69.35756464978068,49.64243535021918,20186.0
2018-07-17,7464.99,0.09685076604255329,190307.0,411.7167542971574,353.28324570284275,-73857.0
2018-07-18,7320.27,-0.01976976259072402,188933.0,412.936800921732,234.06319907827066,127979.0
2018-07-19,7456.14,0.018222565563414835,43299.0,183.23029268534694,95.76970731465225,13145.0
2018-07-20,7284.86,-0.023511776478889183,18388.0,39.72300972583962,22.276990274160358,11220.0
2018-07-21,7414.85,0.017531035691888668,4167.0,17.013951813623947,16.98604818637604,-385.0
2018-07-22,7625.0,0.02756065573770487,42675.0,107.53331096206654,68.4666890379335,-12747.0
2018-07-23,7754.14,0.016654329171255654,4980.0,14.054679708251488,6.945320291748522,4584.0
2018-07-24,8361.99,0.07269202665872591,94626.0,280.8873382024133,238.11266179758903,57048.0
2018-07-25,8219.99,-0.017274960188516045,21536.0,64.576292865787,45.42370713421303,-5898.0
2018-07-26,7878.78,-0.04330746638438947,21655.0,44.607337822294866,34.39266217770518,15091.0
2018-07-27,8156.31,0.03402641635739699,91279.0,234.37571049150782,213.6242895084923,24587.0
2018-07-28,8224.89,0.00833810543362878,3640.0,15.39282499534221,4.607175004657776,3086.0
2018-07-29,8182.68,-0.005158456642566876,8496.0,16.272442323974918,9.727557676025093,-552.0
2018-07-30,8112.61,-0.008637171021409956,126722.0,254.71493524323367,197.28506475676645,52548.0
2018-07-31,7540.0,-0.07594297082228113,81986.0,125.52970365309531,141.47029634690497,-31534.0
2018-08-01,7642.88,0.01346089432255905,16081.0,20.08774627270389,11.912253727296115,3103.0
2018-08-03,7460.62,0.017730429910650825,7591.0,8.796585540366845,15.20341445963315,1305.0
2018-08-04,7007.01,-0.06473659949108103,249008.0,481.329964583411,300.6700354165883,41394.0
2018-08-05,7097.14,0.01269948176307641,28613.0,31.738758197880763,19.261241802119233,7195.0
2018-08-06,6926.44,-0.024644694821582335,16744.0,14.62942036896462,7.370579631035384,4816.0
2018-08-07,6588.01,-0.05137059597663018,30168.0,17.927230882656687,13.072769117343341,476.0
2018-08-08,6324.98,-0.04158590224791235,190989.0,218.63962511101414,459.3603748889905,-169067.0
2018-08-09,6556.25,0.035274737845567276,64767.0,129.84528129018963,242.15471870981074,-20475.0
2018-08-10,6114.33,-0.07227611201881483,25169.0,15.817261898633506,11.182738101366498,16941.0
2018-08-11,6288.02,0.027622367613334642,21579.0,49.19961797123959,56.800382028760396,-5345.0
2018-08-12,6346.71,0.00924731081142822,16011.0,23.829482287481426,30.17051771251858,-6107.0
2018-08-13,5998.0,-0.05813771257085696,2741.0,13.629170496884386,8.370829503115589,951.0
2018-08-14,6300.01,0.04793801914600139,12719.0,8.956290656146761,18.043709343853248,-10273.0
2018-08-15,6280.0,-0.003186305732484111,6167.0,5.723042164214239,5.276957835785756,-397.0
2018-08-16,6421.01,0.021960719575269346,4709.0,16.02534805658101,8.974651943418992,3925.0
2018-08-17,6533.0,0.01714220113271082,11645.0,16.96393124189272,8.036068758107275,7865.0
2018-08-18,6345.67,-0.02952091741297608,36116.0,90.42074767450181,38.57925232549824,5902.0
2018-08-19,6493.0,0.02269058986600954,6760.0,7.526368551159844,4.473631448840164,5844.0
2018-08-20,6310.01,-0.028999954041277236,399006.0,316.07621225170124,408.92378774830297,-362794.0
2018-08-21,6727.99,0.062125538236531205,563765.0,428.54794566907447,791.4520543309145,-475479.0
2018-08-22,6402.95,-0.05076410092223115,29272.0,96.17553564124486,24.824464358755165,25232.0
2018-08-23,6494.99,0.014170922511043122,63629.0,235.04010509995828,243.9598949000413,-8503.0
2018-08-24,6728.74,0.03473904475429278,332559.0,648.4583906250379,138.54160937496044,239455.0
2018-08-25,6622.0,-0.016118997281787947,81329.0,102.88157582512848,28.118424174871503,68677.0
2018-08-26,6672.24,0.0075297051664807895,575470.0,850.0393247199827,764.9606752800184,-134876.0
2018-08-27,6881.18,0.03036397827116868,28866.0,91.56980324391346,32.43019675608656,18920.0
2018-08-28,7037.4,0.022198539233239455,48697.0,135.2667455453568,87.7332544546432,14851.0
2018-08-29,7019.0,-0.002621456047870015,41920.0,96.2686475755387,30.731352424461342,25742.0
2018-08-30,6965.41,-0.0076937323143935745,78646.0,134.9430835581592,109.05691644184057,23638.0
2018-08-31,7060.0,0.01339801699716716,93651.0,209.78863167520626,82.21136832479361,74275.0
2018-09-01,7176.01,0.016166365431486328,49598.0,70.54618708570001,85.45381291429993,-13830.0
2018-09-03,7265.33,0.0011437883757516164,42011.0,96.26041433401225,35.73958566598767,28435.0
2018-09-04,7368.0,0.01393458197611293,11397.0,13.632917079578096,9.36708292042191,3349.0
2018-09-05,6407.2,-0.14995629916344116,50172.0,92.3341072707917,93.66589272920834,28482.0
2018-09-06,6494.94,0.013508977758070096,11007.0,59.713543765031865,27.286456234968036,6885.0
2018-09-07,6414.7,-0.012508768921383664,14538.0,29.113192106756888,16.88680789324308,-346.0
2018-09-08,6177.78,-0.03835034591714177,32653.0,61.278957500127476,23.721042499872453,15575.0
2018-09-09,6307.0,0.020488346281909032,1879.0,5.792479546165926,3.2075204538340736,1441.0
2018-09-10,6348.99,0.0066136503601359874,30235.0,80.57518959341584,48.424810406584164,18115.0
2018-09-12,6382.13,0.019136244482641392,17348.0,60.99672483149334,28.003275168506757,6734.0
2018-09-14,6497.2,-0.00828049005725546,22101.0,72.1753635571666,30.824636442833288,12225.0
2018-09-15,6485.8,-0.0017576860217705813,2197.0,10.272925348052668,5.727074651947333,1053.0
2018-09-16,6512.43,0.004089103452935403,2382.0,5.35808292013816,3.6419170798618374,1814.0
2018-09-17,6236.01,-0.044326420259108,36582.0,58.96072804744783,32.03927195255211,8528.0
2018-09-18,6349.99,0.01794963456635358,4716.0,6.148188084250226,0.8518119157497713,4716.0
2018-09-19,6395.29,0.0070833378939813806,15974.0,80.99760035723438,20.002399642765415,15590.0
2018-09-20,6544.0,0.022724633251833746,14457.0,31.937380874815727,11.062619125184348,10545.0
2018-09-21,6733.73,0.02817606289530462,7017.0,24.94208650906972,10.057913490930298,6127.0
2018-09-22,6700.17,-0.005008828134211444,10871.0,10.207586806967374,6.7924131930326155,6991.0
2018-09-23,6706.0,0.0008693707127945015,4953.0,16.97078243156878,11.029217568431195,-469.0
2018-09-24,6460.0,-0.03808049535603715,8693.0,7.628053150781293,6.3719468492187135,-1665.0
2018-09-25,6387.01,-0.01142788253032323,4945.0,30.066970511769902,6.933029488230111,3549.0
2018-09-26,6494.0,0.016475207884200767,50552.0,204.39655416268764,79.60344583731299,22450.0
2018-09-27,6693.24,0.02976734735344912,66545.0,167.73628700909532,32.26371299090458,62739.0
2018-09-28,6486.66,-0.03184689809547594,28860.0,55.21793731781237,38.782062682187494,17682.0
2018-09-29,6561.06,0.011339631096194904,15078.0,10.241082996832915,5.758917003167081,14374.0
2018-09-30,6621.28,0.00909491820312679,34952.0,125.62195963722701,19.378040362773017,32248.0
2018-10-01,6566.7,-0.008311632935873411,47708.0,114.40697270462519,63.59302729537501,36016.0
2018-10-02,6425.0,-0.02205447470817118,17345.0,12.964062973473567,9.035937026526428,-8997.0
2018-10-03,6562.01,0.02087927327145192,17221.0,19.579258490804744,3.4207415091952487,8327.0
2018-10-04,6539.71,-0.003409937137885347,8115.0,35.29219599531657,14.7078040046834,5649.0
2018-10-05,6567.18,0.0041829217411431165,12924.0,15.68522394240003,7.3147760575999285,5510.0
2018-10-06,6554.0,-0.0020109856576137155,790802.0,708.8750964704177,592.1249035295829,728690.0
2018-10-07,6556.3,0.00035080762015163763,84124.0,111.77072279347972,56.229277206520315,76620.0
2018-10-09,6540.41,-0.009277705831897434,11366.0,18.750002414245337,4.249997585754681,10706.0
2018-10-10,6220.34,-0.051455386683043,28067.0,65.57525705932593,21.424742940674083,25703.0
2018-10-12,6185.4,-0.0007420700358909926,390730.0,125.7777489916953,125.22225100830468,379544.0
2018-10-13,6222.07,0.005893537038316842,761916.0,129.06206708251392,162.93793291748503,701478.0
2018-10-14,6218.39,-0.0005917930525424397,4727.0,3.576072625077753,3.423927374922247,4009.0
2018-10-15,6426.0,0.032307812013694315,13742.0,47.12444908157155,11.875550918428457,13226.0
2018-10-16,6447.93,0.0034010915130902927,154564.0,519.8114984486172,290.1885015513834,50646.0
2018-10-17,6460.89,0.0020059155936720846,173360.0,335.2595847606321,121.74041523936839,67806.0
2018-10-18,6395.0,-0.010303362001563773,936794.0,320.0401597425066,232.95984025749283,922790.0
2018-10-19,6382.91,-0.0018941203933629247,37654.0,26.991096335598883,17.008903664401146,35846.0
2018-10-20,6438.0,0.008557005281143235,5846.0,25.720443411081753,6.279556588918259,4444.0
2018-10-21,6413.0,-0.00389833151411196,30400.0,57.30250261102023,44.69749738897976,24888.0
2018-10-22,6391.99,-0.0032869262936894798,46244.0,111.23620794684366,45.763792053156486,27836.0
2018-10-23,6417.04,0.003903668981337218,124400.0,391.9147532668609,49.08524673313822,101726.0
2018-10-24,6389.0,-0.004388793238378457,24200.0,39.562468716144856,30.43753128385511,14356.0
2018-10-25,6390.07,0.00016744730495905506,6639.0,49.09321696673844,14.906783033261458,6191.0
2018-10-26,6417.15,0.004219941874508143,14277.0,86.25669342474744,30.743306575252564,12943.0
2018-10-27,6410.06,-0.0011060738901038736,49244.0,15.35649207300081,17.64350792699919,42370.0
2018-10-28,6409.26,-0.00012481940192786404,11557.0,22.850107104112205,20.149892895887824,6373.0
2018-10-29,6273.45,-0.021648375295889886,1116.0,5.64716911025252,2.3528308897474837,348.0
2018-10-30,6266.41,-0.0011234502689737766,259615.0,496.57444784033135,203.42555215966237,191913.0
2018-10-31,6297.51,0.004938459803954319,23223.0,27.319362464257665,50.680637535742385,-16849.0
2018-11-03,6331.73,-0.0016567352050704455,53283.0,182.7306890805425,177.26931091945764,31431.0
2018-11-04,6407.45,0.01181749369874135,11536.0,61.978833162827506,11.021166837172451,9670.0
2018-11-05,6396.11,-0.0017729526227660479,93438.0,134.76727543310184,78.23272456689818,27436.0
2018-11-06,6496.9,0.015513552617402141,4429.0,8.269405107405076,1.7305948925949082,4429.0
2018-11-07,6455.0,-0.006491092176607225,101773.0,267.14606572825073,75.85393427174799,65423.0
2018-11-08,6402.43,-0.008210944906855632,2646.0,7.537886624576785,5.46211337542323,-1422.0
2018-11-09,6350.0,-0.008256692913385873,17469.0,11.72122869079214,10.278771309207833,16189.0
2018-11-10,6353.32,0.0005225614324478712,22913.0,103.10075038289203,38.89924961710807,15961.0
2018-11-11,6365.63,0.0019338227323926146,3380.0,3.6209722635952954,2.3790277364047023,3064.0
2018-11-12,6300.01,-0.01041585648276747,27842.0,27.297979606523377,17.70202039347658,25558.0
2018-11-13,6268.45,-0.0050347374550328075,34861.0,108.82865639810893,23.17134360189107,31583.0
2018-11-14,5543.25,-0.13082577910070803,356216.0,431.7309367505551,112.26906324944282,334140.0
2018-11-15,5547.64,0.0007913274833984049,362724.0,703.4161274447267,372.5838725552739,309862.0
2018-11-16,5472.79,-0.013676753538871465,16541.0,83.22991971151134,36.77008028848859,14975.0
2018-11-17,5535.0,0.011239385727190613,2459.0,10.041440625592509,1.9585593744074883,2459.0
2018-11-18,5495.99,-0.0070979022887596626,59465.0,127.98730631907196,67.01269368092805,22047.0
2018-11-19,4640.21,-0.18442699791604253,23623.0,41.069585175544034,27.93041482445602,13175.0
2018-11-20,4455.88,-0.04136781062326632,164188.0,106.74711857419274,397.252881425809,-104260.0
2018-11-21,4513.3,0.012722398245186464,521343.0,864.2527824719986,712.747217528002,64003.0
2018-11-22,4186.06,-0.0781737481068116,927097.0,536.0428567765374,1017.9571432234555,-413257.0
2018-11-23,4301.01,0.026726280571307624,1707164.0,463.166531182591,1055.8334688174132,-1430250.0
2018-11-24,3632.01,-0.18419552809601294,406644.0,317.59667481869997,225.4033251812988,-132198.0
2018-11-25,3937.39,0.07755899212422433,76414.0,244.47548450510516,73.52451549489481,38056.0
2018-11-28,4147.92,0.027011128469208653,803325.0,1248.422337589487,559.5776624105092,673087.0
2018-11-29,4274.0,0.02949929808142254,203060.0,744.5262408256684,120.47375917433398,152502.0
2018-11-30,3949.98,-0.08203079509263338,297754.0,535.3294227119525,204.670577288047,242430.0
2018-12-01,4126.19,0.0427052559382868,71093.0,47.43410079956919,95.56589920043041,-57013.0
2018-12-02,3967.82,-0.03991360495183739,254418.0,295.3293384781631,349.67066152183617,-120700.0
2018-12-03,3815.04,-0.04004676228820673,142210.0,403.6143566724139,324.38564332758443,57378.0
2018-12-04,3831.01,0.0041686134987902025,206013.0,338.09363732146176,281.9063626785382,7967.0
2018-12-05,3688.01,-0.03877429833433206,85513.0,106.32721675260426,162.67278324739587,-15863.0
2018-12-06,3347.5,-0.10172068707991044,57609.0,285.5422265611729,65.45777343882617,48809.0
2018-12-07,3445.01,0.028304707388367583,231758.0,491.5861914690848,212.41380853092036,29538.0
2018-12-08,3407.0,-0.01115644261813919,333143.0,362.75045263580677,387.2495473641927,-253733.0
2018-12-09,3528.3,0.03437916276960581,143401.0,112.84919603470702,78.15080396529302,140489.0
2018-12-10,3390.44,-0.04066138908224305,1168968.0,432.06176228743533,307.93823771256007,1127920.0
2018-12-11,3342.0,-0.01449431478156794,195570.0,340.6605612345501,92.3394387654501,181162.0
2018-12-12,3365.43,0.0069619632558097595,174535.0,573.894574398408,154.10542560159806,113875.0
2018-12-13,3266.67,-0.030232622211609914,90696.0,199.53421824423427,143.46578175576585,2716.0
2018-12-15,3234.66,0.004912417379260841,6993.0,25.034608842843692,31.965391157156137,-5501.0
2018-12-16,3208.37,-0.008194192066376373,123967.0,312.89962394387635,94.10037605612276,92507.0
2018-12-17,3520.8,0.0887383549193366,78882.0,132.8123849484975,103.18761505150222,8932.0
2018-12-18,3711.93,0.05149073393086606,130656.0,435.44123895029657,230.55876104970457,91400.0
2018-12-19,3743.0,0.008300828212663683,83446.0,335.07899892649914,51.92100107349979,63616.0
2018-12-20,4020.4,0.06899810964083178,18470.0,60.83204272503937,7.167957274960555,17662.0
2018-12-22,3997.0,0.04780585439079307,48262.0,205.43673709978344,53.56326290021691,36752.0
2018-12-23,4170.8,0.041670662702599066,126520.0,239.5331484763266,117.46685152367203,107974.0
2018-12-24,3766.14,-0.10744688195340596,36475.0,82.55142196420569,33.44857803579438,33339.0
2018-12-25,3824.0,0.015130753138075347,5537.0,27.397550046208288,26.602449953791698,-435.0
2018-12-26,3746.98,-0.02055522047088588,4576.0,28.60634112923182,12.39365887076819,-250.0
2018-12-27,3593.99,-0.04256828761348814,49406.0,155.926771890261,91.0732281097385,43646.0
2018-12-28,3890.01,0.07609749075195191,332772.0,547.0954028653476,151.90459713465137,294922.0
2018-12-29,3767.59,-0.03249291987716287,11715.0,62.4082318126484,14.591768187351592,10593.0
2018-12-30,3787.71,0.005311916699008079,7273.0,39.49951582940423,7.5004841705957155,6219.0
2018-12-31,3681.8,-0.028765821065783,4692.0,11.71338989671951,7.286610103280494,2832.0
2019-01-01,3800.01,0.031107812874176653,71408.0,198.0098509409845,322.9901490590162,-39084.0
2019-01-02,3865.06,0.016830269129069077,32806.0,44.93056041831661,41.0694395816835,-950.0
2019-01-03,3794.84,-0.018504073953051987,31150.0,72.17382674895573,86.8261732510444,-9282.0
2019-01-04,3845.01,0.013048080499140462,81353.0,322.81188350866313,202.18811649133596,50031.0
2019-01-05,3796.26,-0.012841586192726524,4831.0,25.80420429613514,4.195795703864812,4519.0
2019-01-07,4005.99,-0.006228173310467643,13185.0,56.54015527970656,20.4598447202935,11305.0
